,concept,label,standard_concept,2024-12-31,2023-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
49,us-gaap_NoninterestBearingDepositLiabilities,Noninterest-bearing deposits,TotalDeposits,116804000.0,51670000.0,7,False,False,False,,,,,,1.0,1.0,us-gaap_Deposits,us-gaap_DepositsAbstract
50,us-gaap_Deposits,Total deposits,TotalDeposits,25978204000.0,18620663000.0,7,False,False,False,,,,,,1.0,1.0,us-gaap_Liabilities,us-gaap_DepositsAbstract
51,us-gaap_AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,"Accounts payable, accruals and other liabilities",OtherOperatingNonCurrentLiabilities,556923000.0,549748000.0,5,False,False,False,,,,,,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
52,us-gaap_AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,"Variable Interest Entity, Primary Beneficiary",,117000.0,1773000.0,6,False,True,False,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary",,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
53,us-gaap_AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,Parent Company,,26061000.0,50296000.0,6,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
54,us-gaap_OperatingLeaseLiability,Operating lease liabilities,OperatingLeaseCurrentDebtEquivalent,97389000.0,108649000.0,5,False,False,False,,,,,,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
55,us-gaap_DebtLongtermAndShorttermCombinedAmount,Debt,LongTermDebt,3092692000.0,5233416000.0,5,False,False,False,,,,,,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
56,us-gaap_DebtLongtermAndShorttermCombinedAmount,"Variable Interest Entity, Primary Beneficiary",,80878000.0,420974000.0,6,False,True,False,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary",,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
57,us-gaap_DebtLongtermAndShorttermCombinedAmount,Parent Company,,1754930000.0,1582789000.0,6,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
58,us-gaap_BeneficialInterest,Residual interests classified as debt,,609000.0,7396000.0,5,False,False,False,,,,,,1.0,1.0,us-gaap_Liabilities,us-gaap_LiabilitiesAbstract
